id,Tube,Üldpind,Seisukord,Ehitusaasta,Tüüp,Korrus,Korruseid,Kuupäev,Maakond
488493,2,43.2,Valmis,1968,Müüa korter,2,2,16.12.12,Pärnumaa
531721,3,44.7,Vajab renoveerimist,1910,Müüa korter,2,2,26.02.13,Pärnumaa
651239,2,40.6,Valmis,1962,Anda üürile korter,4,4,26.09.13,Ida-Virumaa
871235,4,72,Vajab renoveerimist,1984,Müüa korter,3,3,21.01.15,Tartumaa
51689,2,54.1,Renoveeritud,1961,Müüa korter,2,3,12.04.10,Harjumaa
920375,3,65.5,San. remont tehtud,1986,Anda üürile korter,7,9,04.05.15,Tartumaa
842614,2,47,San. remont tehtud,1979,Müüa korter,4,4,24.11.14,Jõgevamaa
295595,4,77.2,Valmis,1991,Müüa korter,2,3,10.09.11,Viljandimaa
301231,1,26.2,Valmis,1963,Müüa korter,2,3,23.09.11,Pärnumaa
715298,2,54,Vajab renoveerimist,1972,Müüa majaosa,1,2,20.12.14,Tartumaa
633866,2,49.1,Renoveeritud,1938,Anda üürile korter,4,4,23.08.13,Harjumaa
984495,1,20.9,San. remont tehtud,1980,Müüa korter,3,9,10.08.15,Harjumaa
608196,4,85.1,Renoveeritud,1995,Müüa korter,4,4,03.07.13,Harjumaa
630213,3,58.4,Valmis,1979,Müüa korter,1,3,15.08.13,Järvamaa
8578,2,46.3,Uus,2004,Müüa korter,16,19,22.09.09,Harjumaa
557871,3,53,Vajab renoveerimist,1953,Müüa korter,1,2,11.04.13,Ida-Virumaa
136098,1,37.5,Uus,1976,Müüa korter,3,3,27.09.10,Harjumaa
268833,2,59,Uus,2007,Anda üürile korter (Broneeritud),7,8,08.07.11,Harjumaa
562450,3,50.7,Valmis,1970,Müüa korter,1,3,18.04.13,Võrumaa
976403,2,69.1,Uus,2006,Müüa korter,5,5,24.07.15,Harjumaa
539806,3,57.8,Valmis,1975,Müüa korter,2,3,13.03.13,Valgamaa
541454,3,53.6,Renoveeritud,1980,Müüa korter,2,5,15.03.13,Harjumaa
430500,2,50,Uus,2004,Anda üürile korter,2,3,28.08.12,Tartumaa
210842,4,73.7,San. remont tehtud,1979,Müüa korter,5,5,03.03.11,Ida-Virumaa
272108,4,106.2,Uus,2011,Müüa korter,1,5,15.07.11,Harjumaa
867370,3,75.6,Uus,2007,Müüa korter,5,6,14.01.15,Harjumaa
507785,2,60.9,Uus,2005,Müüa korter,3,3,18.01.13,Harjumaa
113376,2,50,San. remont tehtud,1980,Müüa korter,4,5,18.08.10,Tartumaa
785364,3,85.9,Renoveeritud,2007,Anda üürile korter,2,7,10.06.14,Harjumaa
859282,4,95.4,Valmis,2007,Müüa korter,1,1,29.12.14,Pärnumaa
904472,2,43.1,Renoveeritud,1967,Müüa korter,5,5,26.07.15,Harjumaa
102534,1,27.7,Uus,1970,Müüa korter,4,5,27.07.10,Võrumaa
906819,1,31,Uus,2012,Anda üürile korter,2,3,25.03.15,Tartumaa
335651,3,77.4,Uus,2006,Müüa korter,1,4,08.12.11,Harjumaa
570083,3,62.7,Renoveeritud,1934,Müüa korter,2,4,02.05.13,Harjumaa
948886,1,32.9,San. remont tehtud,1985,Müüa korter,1,9,02.06.15,Harjumaa
510738,3,72.1,Uus,2013,Müüa korter,5,6,24.01.13,Harjumaa
416929,2,52.6,Valmis,1978,Müüa korter,4,5,26.07.12,Harjumaa
877474,2,54.1,Uus,2014,Müüa korter,1,4,02.02.15,Harjumaa
189719,2,37.7,Vajab renoveerimist,1960,Müüa korter,1,4,24.01.11,Ida-Virumaa
839427,1,43,Uus,2014,Müüa korter,1,5,17.11.14,Harjumaa
898701,1,32.8,Vajab renoveerimist,1983,Müüa korter,6,9,11.03.15,Harjumaa
646838,3,64.3,Uus,2009,Müüa korter,5,5,18.09.13,Harjumaa
884997,2,60.7,Uus,2006,Müüa korter,5,6,15.02.15,Harjumaa
813747,1,33.8,Uus,1985,Müüa korter,3,5,05.08.14,Tartumaa
185957,3,60.4,Renoveeritud,1971,Müüa korter,1,5,28.12.10,Harjumaa
447688,3,84.4,Renoveeritud,1960,Müüa korter,2,5,28.09.12,Harjumaa
754226,1,29.7,San. remont tehtud,1964,Anda üürile korter,3,5,21.04.14,Harjumaa
122752,2,40,Valmis,1970,Müüa korter,1,2,08.09.10,Viljandimaa
964148,1,40.5,Uus,2015,Müüa korter,4,9,05.03.14,Tallinn
826869,1,32.9,Keskmine,1976,Müüa korter,9,9,23.10.14,Harjumaa
776617,2,50,Uus,2010,Anda üürile korter (Broneeritud),2,3,25.05.14,Tartumaa
831431,2,37.5,Valmis,1928,Müüa korter,2,2,01.11.14,Harjumaa
421291,1,33,Renoveeritud,1974,Müüa korter,5,5,06.08.12,Viljandimaa
610301,3,73.2,Valmis,2007,Müüa korter,3,4,08.07.13,Harjumaa
959153,3,66,Renoveeritud,1976,Müüa korter,2,5,20.06.15,Harjumaa
880646,3,66.7,Vajab renoveerimist,1973,Müüa korter,1,9,07.02.15,Harjumaa
971535,2,62,Valmis,1909,Müüa korter,1,2,15.07.15,Harjumaa
445259,3,66.5,Uus,2008,Anda üürile korter,7,8,21.09.12,Harjumaa
48542,3,100,Uus,2004,Müüa korter,7,8,01.04.10,Harjumaa
752675,3,64,Renoveeritud,1991,Müüa korter (Broneeritud),6,9,09.04.14,Harjumaa
773993,1,200,Keskmine,1990,Anda üürile äripind (Broneeritud),1,1,20.05.14,Harjumaa
143107,2,59,Uus,2010,Müüa korter,1,1,07.10.10,Harjumaa
653522,3,66,Vajab san. remonti,1985,Müüa korter,5,5,01.10.13,Raplamaa
877890,2,32,Renoveeritud,1938,Anda üürile korter,1,2,02.02.15,Tallinn
400755,3,93,Uus,2012,Müüa korter,3,4,17.06.12,Harjumaa
474649,3,64.1,Renoveeritud,1988,Anda üürile korter,4,6,03.12.12,Harjumaa
255381,5,417,Renoveeritud,2008,Müüa äripind,3,7,07.06.11,Harjumaa
768176,2,28,Renoveeritud,1912,Müüa korter,1,3,09.05.14,Tartu
262598,5,93.3,Vajab renoveerimist,1990,Müüa korter,1,2,22.06.11,Võrumaa
611976,1,37.5,Valmis,1979,Müüa korter,3,5,11.07.13,Lääne-Virumaa
691389,3,69.3,Uus,2007,Müüa korter,4,7,12.12.13,Pärnumaa
761,5,144.7,Renoveeritud,1907,Müüa korter,2,3,26.06.09,Tartumaa
896083,2,43.4,Valmis,1935,Müüa korter,2,3,08.03.15,Pärnumaa
662870,2,43.5,San. remont tehtud,1970,Anda üürile korter,1,5,18.10.13,Harjumaa
9053,1,28.8,Uus,2005,Anda üürile korter,1,2,24.09.09,Pärnumaa
822799,2,49.9,Uus,2015,Müüa korter,3,3,16.10.14,Tartumaa
959228,1,30,San. remont tehtud,1983,Anda üürile korter,1,5,20.06.15,Tartumaa
788512,2,49.3,Uus,2005,Müüa korter,4,4,15.06.14,Harjumaa
660697,1,30,Renoveeritud,1983,Müüa korter,2,5,15.10.13,Harjumaa
691570,2,47.1,Valmis,1972,Anda üürile korter,1,9,12.12.13,Ida-Virumaa
567544,3,61.2,Keskmine,1992,Müüa korter (Broneeritud),5,5,27.04.13,Ida-Virumaa
60652,4,108,Uus,2005,Anda üürile korter,3,6,03.05.10,Harjumaa
750926,3,63.7,Uus,2004,Müüa korter,2,5,08.04.14,Tallinn
133470,3,66,Renoveeritud,1989,Müüa korter,1,5,24.09.10,Tartumaa
696305,3,65.4,Valmis,1986,Müüa korter,1,5,24.12.13,Viljandimaa
393968,3,83.9,Uus,2007,Müüa korter,1,4,05.06.12,Harjumaa
103144,3,48.7,Vajab san. remonti,1964,Müüa korter,4,4,28.07.10,Harjumaa
879097,2,64.1,Uus,2011,Müüa korter,1,3,04.02.15,Pärnumaa
248993,3,83.3,Valmis,2004,Müüa korter,2,3,24.05.11,Valgamaa
11506,3,66,Uus,1991,Müüa korter,9,9,15.10.09,Lasnamäe
842633,2,54.4,Uus,2014,Müüa korter,4,5,24.11.14,Harjumaa
341922,2,50.3,Valmis,1985,Müüa korter,8,9,24.12.11,Ida-Virumaa
141214,1,208,Uus,2008,Anda üürile äripind,1,1,05.10.10,Rae vald
589110,3,67.5,Valmis,1972,Anda üürile korter,2,5,28.05.13,Lääne-Virumaa
663221,2,41,Valmis,1962,Müüa korter,4,4,20.10.13,Lääne-Virumaa
250250,2,45.4,Vajab san. remonti,1963,Müüa korter,5,5,26.05.11,Harjumaa
1565,2,57,Uus,2008,Müüa korter,3,5,30.06.09,Harjumaa
808991,1,16.3,Keskmine,1967,Müüa korter,2,4,25.07.14,Harjumaa
126298,3,80,Uus,2008,Müüa korter,3,3,10.09.10,Tartumaa
533845,2,68.4,Uus,2012,Müüa korter,1,4,02.03.13,Harjumaa
631264,5,150.6,Valmis,1860,Müüa maja,1,2,18.08.13,Järvamaa
900804,1,40,Uus,2014,"Müüa korter, Vahetuse võimalus",3,6,15.03.15,Tallinn
400525,22,396.3,Uus,2012,Müüa äripind,4,4,16.06.12,Tartumaa
803064,3,98.1,Renoveeritud,1800,Müüa korter,2,7,14.07.14,Harjumaa
111061,2,55,Renoveeritud,1957,Anda üürile korter,4,5,15.08.10,Tallinn
43558,3,50.7,Uus,2007,Müüa korter,3,3,19.03.10,Tartumaa
808202,3,60.6,Vajab renoveerimist,1979,Müüa korter,9,9,23.07.14,Harjumaa
281917,2,38.6,Uus,1964,Müüa korter (Broneeritud),2,5,09.08.11,Tallinn
246230,2,67.7,Uus,2011,Müüa korter,3,4,17.05.11,Harjumaa
863269,2,46.1,Renoveeritud,1978,Anda üürile korter,3,5,07.01.15,Tartumaa
302205,2,50,Vajab renoveerimist,1920,Müüa maja,1,1,03.05.13,Põlvamaa
483633,2,43.8,Valmis,1975,Müüa korter,1,5,12.12.12,Ida-Virumaa
371536,3,94.2,Uus,2007,Müüa korter,5,5,20.04.12,Harjumaa
882655,3,70.6,Uus,2007,Anda üürile korter,3,4,10.02.15,Tartumaa
571166,4,76.7,Renoveeritud,1984,Müüa korter,5,5,03.05.13,Harjumaa
923967,1,32.8,Renoveeritud,1989,Anda üürile korter,3,9,29.04.15,Harjumaa
83825,1,32,Renoveeritud,1978,Anda üürile korter,5,5,16.06.10,Tallinn
234603,1,33,Renoveeritud,1974,Müüa korter,5,5,23.04.11,Viljandimaa
459411,1,17,Renoveeritud,1962,Anda üürile korter,5,5,24.10.12,Harjumaa
542862,2,50.1,Uus,2013,Müüa korter,4,4,18.03.13,Harjumaa
765587,3,68.4,Renoveeritud,1983,Müüa korter,1,3,05.05.14,Viljandimaa
622811,3,50.6,Vajab san. remonti,1975,Müüa korter,2,3,01.08.13,Pärnumaa
489452,3,61.1,Valmis,1984,Müüa korter,5,5,16.12.12,Ida-Virumaa
189176,2,48,Keskmine,1979,Müüa korter,1,3,22.01.11,Viljandimaa
786462,2,45.1,Valmis,1974,Müüa korter,3,3,11.06.14,Harjumaa
572730,1,31,Uus,2007,Anda üürile korter,1,3,06.05.13,Tartumaa
382257,2,49.3,Renoveeritud,1978,Müüa korter,3,5,11.05.12,Tartumaa
966615,1,28.5,Renoveeritud,1967,Anda üürile korter,1,4,06.07.15,Tartumaa
755593,6,198.6,Renoveeritud,1925,Müüa äripind,2,6,15.04.14,Harjumaa
840476,1,36,Uus,2006,Anda üürile korter,2,2,18.11.14,Tartumaa
578121,2,37.6,Renoveeritud,1960,Müüa korter,4,4,15.05.13,Harjumaa
419508,1,32.7,Valmis,1988,Müüa korter,3,5,01.08.12,Harjumaa
663657,5,136,Uus,2005,Müüa korter,2,2,21.10.13,Harjumaa
588710,1,24.1,Valmis,1982,Müüa korter,3,10,28.05.13,Harjumaa
635974,2,74.1,Uus,2008,Müüa korter,4,4,27.08.13,Harjumaa
272685,2,68.1,Uus,2006,Müüa korter,6,8,16.07.11,Harjumaa
73491,2,53.3,Keskmine,1991,"Müüa korter, Vahetuse võimalus",2,5,28.05.10,Harjumaa
477360,3,50.5,Vajab san. remonti,1966,Müüa korter,1,2,10.12.12,Järvamaa
973573,3,76.5,Uus,2005,Müüa korter,3,3,20.07.15,Tallinn
127568,1,38,Uus,2006,Anda üürile korter,4,5,14.09.10,Harjumaa
139143,1,32,Renoveeritud,1989,Müüa korter,1,3,30.09.10,Harjumaa
113095,4,170,Renoveeritud,1956,Müüa korter,4,5,18.08.10,Harjumaa
882995,1,937,Keskmine,1960,Anda üürile äripind,1,1,29.06.15,Harjumaa
829959,2,37.5,Vajab renoveerimist,1975,Müüa korter,1,5,29.10.14,Tartumaa
163570,2,48.3,Uus,1977,Müüa korter,5,5,11.11.10,Ida-Virumaa
748019,4,118.9,Uus,2010,Müüa korter,4,4,31.03.14,Harjumaa
375779,1,32.4,Valmis,2001,Müüa korter,1,5,30.04.12,Pärnumaa
678749,1,27.3,Vajab san. remonti,1972,Müüa korter,5,5,18.11.13,Ida-Virumaa
409867,2,49.2,Valmis,1984,Müüa korter,4,5,09.07.12,Viljandimaa
374685,5,133,Valmis,1928,Müüa äripind,3,4,27.04.12,Lääne-Virumaa
719818,4,184.5,Uus,2014,Müüa korter,5,5,07.02.14,Harjumaa
16864,2,56,Uus,2006,Anda üürile korter,1,4,24.07.13,Tartumaa
706786,6,277.1,Valmis,1980,Müüa maja,1,1,14.01.14,Harjumaa
335666,2,57,Uus,2004,Müüa korter,1,3,09.12.11,Tallinn
705750,3,72.5,Vajab renoveerimist,1980,Müüa korter,1,3,13.01.14,Raplamaa
9259,2,38.7,San. remont tehtud,1965,Müüa korter,1,4,24.09.09,Harjumaa
64818,4,95.6,Uus,2005,Müüa korter,4,5,12.05.10,Harjumaa
199324,2,39.9,Vajab renoveerimist,1952,Müüa korter,1,3,10.02.11,Saaremaa
200453,3,82.8,Uus,2003,Müüa korter,2,4,11.02.11,Harjumaa
500953,4,85.7,San. remont tehtud,1985,Müüa korter,1,5,09.01.13,Harjumaa
582733,1,32.8,San. remont tehtud,1985,Anda üürile korter,3,5,22.05.13,Harjumaa
591718,2,45,Valmis,2006,Anda üürile korter,3,6,28.05.13,Harjumaa
955894,1,12,Uus,2007,Anda üürile korter,1,5,15.06.15,Tartumaa
542097,3,60,Valmis,1956,Müüa korter,3,3,17.03.13,Harjumaa
703600,3,57.5,Renoveeritud,1936,Müüa korter,6,6,08.01.14,Tallinn
765379,2,53,Vajab renoveerimist,1980,Müüa korter (Broneeritud),3,5,05.05.14,Harjumaa
391260,4,62.5,Vajab renoveerimist,1965,Müüa korter,3,3,30.05.12,Harjumaa
169806,3,66.8,Renoveeritud,1972,Müüa korter,7,9,22.11.10,Tartumaa
837941,3,66.9,Valmis,1972,Müüa korter,2,9,13.11.14,Harjumaa
157433,4,63,Valmis,1975,Müüa korter,3,3,01.11.10,Viljandimaa
450428,3,71.2,Uus,2012,Müüa korter,1,5,04.10.12,Harjumaa
774132,2,45.1,Uus,2015,Müüa korter,5,14,20.05.14,Harjumaa
788377,3,53.8,Valmis,1910,Müüa korter,1,2,15.06.14,Pärnumaa
325600,2,64,Uus,2008,Müüa korter,3,4,16.11.11,Harjumaa
145133,3,64.9,Uus,1934,Müüa korter,2,3,11.10.10,Tallinn
366983,3,77.4,Uus,2003,Anda üürile korter,2,8,10.04.12,Harjumaa
335256,4,61,Keskmine,1967,Müüa korter,3,5,08.12.11,Harjumaa
619243,3,65.1,San. remont tehtud,1986,Müüa korter,3,5,25.07.13,Türi vald
316283,2,60.5,Renoveeritud,1982,Müüa korter (Broneeritud),4,9,23.01.12,Harjumaa
967532,1,15,Valmis,2013,Anda üürile korter,3,3,08.07.15,Harjumaa
770758,4,72.1,San. remont tehtud,1973,Müüa korter,3,4,14.05.14,Aseri vald
714045,1,28,Vajab renoveerimist,1970,Müüa korter,2,3,28.01.14,Harjumaa
653798,2,49.7,Uus,2007,Müüa korter,3,5,01.10.13,Tallinn
761392,3,69.6,Renoveeritud,1973,Müüa korter,1,9,28.04.14,Harjumaa
935938,2,63.5,Uus,2014,Müüa korter,1,5,12.05.15,Harjumaa
259111,4,78.2,Uus,1976,Müüa korter,2,2,15.06.11,Pärnumaa
353038,3,50.3,Vajab san. remonti,1963,Müüa korter,3,4,19.01.12,Valgamaa
340377,3,73,Renoveeritud,1970,Müüa korter,1,6,19.12.11,Harjumaa
717020,2,46.7,Uus,2007,Müüa korter,6,7,02.02.14,Tallinn
536443,3,76,Uus,2006,Müüa korter,1,4,06.03.13,Harjumaa
11832,1,29,Uus,2007,Anda üürile korter,2,7,16.10.09,Harjumaa
840978,4,76.3,Renoveeritud,1978,Müüa korter,3,9,19.11.14,Tallinn
183773,3,72.7,Uus,2006,Müüa korter,1,3,21.12.10,Harjumaa
586030,3,78,Uus,2002,Müüa korter,4,4,27.05.13,Harjumaa
343133,3,73.7,Uus,2007,Müüa korter,3,3,29.12.11,Jõhvi vald
427313,2,47.8,Uus,2006,Müüa korter,1,3,17.08.12,Harjumaa
402707,3,76.8,Renoveeritud,1946,Müüa korter,1,2,22.06.12,Tartumaa
233783,2,22,Renoveeritud,1923,Müüa korter,3,4,21.04.11,Harjumaa
718988,4,146.9,Renoveeritud,1938,Müüa korter,5,5,05.02.14,Harjumaa
344469,2,49,Renoveeritud,1978,Müüa korter,2,3,03.01.12,Pärnumaa
110504,1,38.4,Uus,2010,Müüa korter,2,4,13.08.10,Harjumaa
37866,1,10.5,Vajab renoveerimist,1901,Müüa korter,1,2,04.03.10,Harjumaa
414195,2,71.5,Uus,1910,Müüa korter,1,2,19.07.12,Läänemaa
609682,1,22,Vajab san. remonti,1982,Müüa korter,1,5,06.07.13,Viljandimaa
911359,2,48.1,San. remont tehtud,1990,Anda üürile korter,3,5,02.04.15,Harjumaa
493944,3,62.7,Uus,2013,Müüa korter,2,3,21.12.12,Tartumaa
595085,2,44.6,Renoveeritud,1920,Müüa korter,2,2,29.05.13,Harjumaa
627023,2,37,Renoveeritud,1960,Müüa korter,2,3,09.08.13,Harjumaa
756137,5,150,Keskmine,1730,Müüa majaosa,1,1,30.04.15,Lääne-Virumaa
645115,4,90.7,Uus,2013,Müüa korter,1,4,15.09.13,Harjumaa
328403,2,54,Uus,2006,Müüa korter,1,3,22.11.11,Harjumaa
666176,6,245,Valmis,1880,Müüa maja,1,1,25.10.13,Lääne-Virumaa
229413,1,29,Renoveeritud,2006,Anda üürile äripind,2,2,12.04.11,Raplamaa
795130,1,40.7,Uus,2009,Müüa korter,3,9,28.06.14,Harjumaa
421837,4,83.7,Keskmine,1958,Müüa korter,3,3,06.08.12,Ida-Virumaa
97589,1,36,Renoveeritud,1994,Müüa korter,4,4,19.07.10,Viljandimaa
313993,1,22.1,Renoveeritud,1978,Müüa korter,5,5,22.10.11,Harjumaa
835774,2,59.5,Uus,2015,Müüa korter,2,2,10.11.14,Tartumaa
280249,2,58,Uus,2007,Müüa korter,4,4,04.08.11,Pärnumaa
773380,3,65,Renoveeritud,1977,Müüa korter,5,5,19.05.14,Ida-Virumaa
851172,2,40.8,Renoveeritud,1965,Müüa korter,2,5,21.01.15,Tartumaa
754331,1,29.6,Keskmine,1986,Müüa korter,1,4,10.02.14,Tallinn
97247,1,30,Vajab san. remonti,1973,Anda üürile korter,5,5,17.07.10,Harjumaa
805235,2,56.8,Renoveeritud,1951,Anda üürile korter,4,5,18.07.14,Harjumaa
223063,3,63,Renoveeritud,1953,Müüa korter,3,3,28.03.11,Harjumaa
880682,3,77.3,Uus,2014,Müüa korter,2,3,07.02.15,Tartumaa
565795,5,93.4,Renoveeritud,1986,Müüa korter,5,5,24.04.13,Harjumaa
358548,2,54,Uus,2007,Anda üürile korter,1,3,21.03.12,Tartumaa
307860,2,67.5,Uus,2004,Anda üürile korter,7,16,09.10.11,Harjumaa
96695,4,200.6,Uus,2008,Müüa maja,1,1,15.07.10,Pärnumaa
534454,4,91.6,Uus,2007,Müüa korter,1,4,04.03.13,Harjumaa
250432,1,40,Uus,2006,Anda üürile korter,1,4,26.05.11,Harjumaa
874508,4,94,Uus,2015,Müüa korter,7,8,27.01.15,Harjumaa
537092,2,43,Uus,2007,Müüa korter,3,4,07.03.13,Pärnumaa
389030,4,83,Uus,2007,Müüa korter,1,1,25.05.12,Harjumaa
705477,2,60.9,Uus,2014,Anda üürile korter,2,4,13.01.14,Tartumaa
430487,1,32.1,San. remont tehtud,1981,Müüa korter,3,3,25.08.12,Harjumaa
846627,2,46.7,Renoveeritud,1967,Müüa korter,1,5,01.12.14,Ida-Virumaa
456344,3,96.5,Valmis,2001,Anda üürile korter,2,4,17.10.12,Harjumaa
986762,2,53,Uus,2015,Müüa korter,1,2,13.08.15,Tallinn
457776,2,72,Renoveeritud,1906,Müüa korter,2,2,22.10.12,Pärnumaa
26563,3,62,Renoveeritud,1986,Müüa korter (Broneeritud),2,3,15.12.09,Tartumaa
804212,2,49.5,Valmis,1981,Anda üürile äripind,1,4,16.07.14,Harjumaa
525993,2,48,Vajab renoveerimist,1981,Müüa korter,5,5,17.02.13,Ida-Virumaa
507848,2,63.6,Renoveeritud,1923,Müüa korter,3,3,19.01.13,Harjumaa
967934,2,42.7,Renoveeritud,2005,Müüa korter,2,2,08.07.15,Tartumaa
834001,3,103.9,Uus,2011,Müüa korter,1,5,06.11.14,Harjumaa
193724,3,66.2,Uus,2006,Müüa korter,2,3,01.02.11,Harjumaa
955617,3,70.4,Uus,2007,Müüa korter,4,4,14.06.15,Tallinn
473696,2,54,Renoveeritud,1914,Anda üürile korter,1,2,30.11.12,Harjumaa
142885,4,74,Uus,1975,"Müüa korter, Vahetuse võimalus",2,5,18.04.11,Tartumaa
713595,3,79.1,Uus,2013,Müüa korter,2,3,27.01.14,Harjumaa
310932,3,43.2,Valmis,1920,Müüa korter,1,2,16.10.11,Pärnumaa
595072,3,76.3,Uus,2004,Müüa korter,1,3,29.05.13,Harjumaa
814801,2,42.1,Vajab san. remonti,1974,Müüa korter,2,2,07.08.14,Lääne-Virumaa
957510,2,60.7,Uus,2006,Müüa korter,5,6,17.06.15,Harjumaa
924546,1,18.1,Renoveeritud,1956,Müüa korter,2,3,27.04.15,Tallinn
401086,2,35,Uus,1956,Müüa korter,2,2,18.06.12,Tallinn
232634,3,97.3,Uus,2007,Müüa korter,11,14,19.04.11,Harjumaa
817793,3,65.7,Keskmine,1984,Müüa korter,4,9,12.08.14,Harjumaa
509842,3,73,Uus,2012,Müüa korter,8,8,22.01.13,Harjumaa
773559,1,32.9,San. remont tehtud,1976,Müüa korter,1,5,19.05.14,Pärnu
272756,2,40.9,Uus,2004,Müüa korter,1,6,17.07.11,Pärnumaa
69406,1,34.3,Keskmine,1978,Müüa korter,2,9,19.05.10,Harjumaa
326709,2,65,Vajab renoveerimist,1963,Müüa maja,1,1,18.11.11,Põlvamaa
530841,2,64,Uus,2003,Anda üürile korter,4,6,25.02.13,Harjumaa
802522,3,75.3,Uus,2006,Müüa korter,1,4,12.07.14,Harjumaa
321253,1,30.2,Vajab renoveerimist,1987,Müüa korter,8,9,08.11.11,Tartumaa
673855,3,57.2,Vajab renoveerimist,1930,Müüa korter,2,2,08.11.13,Pärnumaa
981170,3,84.8,Renoveeritud,1992,Müüa korter,3,5,03.08.15,Harjumaa
627184,3,67,Renoveeritud,1985,Müüa korter,9,9,10.08.13,Harjumaa
280067,2,45.4,Uus,2006,Müüa korter,1,5,04.08.11,Harjumaa
646534,2,32.8,Renoveeritud,1983,Müüa korter,4,5,17.09.13,Harjumaa
655651,1,16.4,San. remont tehtud,1975,Anda üürile korter,4,5,04.10.13,Harjumaa
19567,3,55.9,Uus,2005,Müüa korter,1,3,24.11.09,Pärnumaa
692084,6,240,Renoveeritud,1983,Anda üürile äripind,4,5,14.12.13,Tartumaa
952862,2,40.4,Valmis,2006,Anda üürile korter,2,4,09.06.15,Tartumaa
826820,1,21.3,Vajab renoveerimist,1925,Müüa korter,2,2,23.10.14,Harjumaa
901368,2,45.5,Uus,2015,Müüa korter,1,3,16.03.15,Harjumaa
741242,4,77.9,Renoveeritud,1988,Müüa korter,4,5,17.03.14,Tartumaa
810737,2,48.7,Uus,2014,Müüa korter,1,2,29.07.14,Tartu
613054,1,32.7,Keskmine,1982,Müüa korter,1,5,13.07.13,Harjumaa
529467,1,26.8,Vajab renoveerimist,1961,Müüa korter,3,4,22.02.13,Ida-Virumaa
249322,2,39.4,Renoveeritud,1968,Anda üürile korter,4,5,24.05.11,Harjumaa
2459,3,65.6,Renoveeritud,1975,Müüa korter,1,9,02.07.09,Harjumaa
549958,3,71.5,Uus,2012,Müüa korter,5,5,30.03.13,Harjumaa
403156,1,12,Valmis,1991,Müüa äripind,2,2,24.06.12,Tartumaa
732423,2,50,Uus,2007,Anda üürile korter,1,2,03.03.14,Tartumaa
551166,2,48,San. remont tehtud,1975,Müüa korter,1,5,01.04.13,Tartumaa
723643,3,72,Uus,2008,Müüa korter,2,4,13.02.14,Harjumaa
887559,2,48.2,San. remont tehtud,1979,Müüa korter,1,5,19.02.15,Ida-Virumaa
815519,1,34,Uus,2014,Anda üürile korter,3,8,08.08.14,Harjumaa
343290,3,104.5,Renoveeritud,1930,Müüa korter,2,5,29.12.11,Harjumaa
843427,1,32.7,Renoveeritud,1986,Müüa korter,5,5,25.11.14,Harjumaa
373672,3,58.9,Uus,2006,Müüa korter,3,4,25.04.12,Harjumaa
432832,8,374.8,Renoveeritud,1890,Müüa majaosa,2,2,30.08.12,Lääne-Virumaa
798023,1,32.6,Keskmine,1984,Müüa korter,3,9,03.07.14,Harjumaa
955306,3,66.3,Vajab san. remonti,1973,Müüa korter,1,4,13.06.15,Pärnumaa
33687,3,130,Uus,2007,Anda üürile äripind,5,5,20.02.10,Harjumaa
253062,1,21.3,Vajab renoveerimist,1983,Müüa korter,5,5,01.06.11,Tartumaa
746196,3,60.6,Renoveeritud,1969,Anda üürile korter,2,5,27.03.14,Harjumaa
795488,2,49,Renoveeritud,1969,Müüa korter,2,5,29.06.14,Harjumaa
110855,3,78,Uus,2007,Anda üürile korter,7,11,14.08.10,Tallinn
945467,3,65.7,Valmis,1992,Müüa korter,15,16,27.05.15,Harjumaa
846457,2,49,San. remont tehtud,1929,Anda üürile korter,3,3,01.12.14,Harjumaa
604602,3,65.8,Renoveeritud,1975,Müüa korter,5,9,26.06.13,Harjumaa
70107,2,46,Renoveeritud,1973,Müüa korter,3,4,21.05.10,Harjumaa
330117,3,83,Uus,2006,Müüa korter,2,2,25.11.11,Harjumaa
443162,2,59.5,Keskmine,1953,Müüa korter,4,4,18.09.12,Harjumaa
613472,3,64.8,Valmis,1985,Müüa korter,1,9,14.07.13,Tartumaa
769413,1,33.4,Renoveeritud,2002,Müüa korter,3,5,12.05.14,Tartumaa
690796,2,54.4,Valmis,1990,Müüa korter,2,3,11.12.13,Pärnumaa
845049,1,29.8,Renoveeritud,1973,Müüa korter,5,5,27.11.14,Harjumaa
804478,2,33,Renoveeritud,1988,Müüa korter,3,3,16.07.14,Saaremaa
468629,2,49,Keskmine,1958,Müüa korter,2,2,16.11.12,Ida-Virumaa
674972,2,57.4,Uus,2013,Müüa korter,2,2,08.04.14,Tartumaa
807733,3,60.6,Renoveeritud,1970,Müüa korter,2,5,22.07.14,Harjumaa
552526,2,46,Renoveeritud,1972,Anda üürile korter,6,9,03.04.13,Harjumaa
342812,3,60.7,Valmis,1971,Müüa korter,1,4,28.12.11,Viljandimaa
712060,2,43.1,Renoveeritud,1966,Müüa korter (Broneeritud),4,5,24.01.14,Harjumaa
388237,2,45.5,Vajab renoveerimist,1958,Müüa korter,2,2,24.05.12,Harjumaa
280642,1,12,San. remont tehtud,1956,Müüa korter,3,5,18.07.11,Harjumaa
983472,2,65.3,Uus,2015,Müüa korter,2,5,06.08.15,Harjumaa
673075,3,73.2,Uus,2007,Anda üürile korter,3,4,06.11.13,Harjumaa
815143,1,16.3,Renoveeritud,2014,Müüa korter,3,5,07.08.14,Harjumaa
